,row_id,icd9_code,short_title,long_title
13373,13374,9494,Deep 3rd deg burn NOS,"Deep necrosis of underlying tissue [deep third degree] without mention of loss of a body part, unspecified"
13374,13375,9495,3rd burn w loss-site NOS,"Deep necrosis of underlying tissues [deep third degree] with loss of a body part, unspecified"
13375,13376,9500,Optic nerve injury,Optic nerve injury
13376,13377,9501,Injury to optic chiasm,Injury to optic chiasm
13377,13378,9502,Injury to optic pathways,Injury to optic pathways
13378,13379,9503,Injury to visual cortex,Injury to visual cortex
13379,13380,9509,Inj optic nerv/path NOS,Injury to unspecified optic nerve and pathways
13380,13381,9510,Injury oculomotor nerve,Injury to oculomotor nerve
13381,13382,9511,Injury trochlear nerve,Injury to trochlear nerve
13382,13383,9512,Injury trigeminal nerve,Injury to trigeminal nerve
13383,13384,E8725,Fail sterile catheter,"Failure of sterile precautions during aspiration of fluid or tissue, puncture, and catheterization"
13384,13385,E8726,Fail sterile heart cath,Failure of sterile precautions during heart catheterization
13385,13386,E8728,Fail sterile proced NEC,Failure of sterile precautions during other specified procedures
13386,13387,E8729,Fail sterile proced NOS,Failure of sterile precautions during unspecified procedure
13387,13388,E8730,Excess fluid in infusion,Excessive amount of blood or other fluid during transfusion or infusion
13388,13389,E8731,Incor dilut infusn fluid,Incorrect dilution of fluid during infusion
13389,13390,E8732,Therap radiation overdos,Overdose of radiation in therapy
13390,13391,E8733,Inadv radiat exp-medical,Inadvertent exposure of patient to radiation during medical care
13391,13392,E8734,Dosag fail-shock therapy,Failure in dosage in electroshock or insulin-shock therapy
13392,13393,E8735,Wrng temp in applic/pack,Inappropriate [too hot or too cold] temperature in local application and packing
13393,13394,E8736,Nonadmin necess medicine,Nonadministration of necessary drug or medicinal substance
13394,13395,E8738,Failure in dosage NEC,Other specified failure in dosage
13395,13396,E8739,Failure in dosage NOS,Unspecified failure in dosage
13396,13397,E8740,Instrmnt fail in surgery,Mechanical failure of instrument or apparatus during surgical operation
13397,13398,E8741,Instrumnt fail-infusion,Mechanical failure of instrument or apparatus during infusion and transfusion
13398,13399,E8742,Instrmnt fail-perfus NEC,Mechanical failure of instrument or apparatus during kidney dialysis and other perfusion
13399,13400,E8743,Instrumnt fail-endoscopy,Mechanical failure of instrument or apparatus during endoscopic examination
13400,13401,E8744,Instrmnt fail-catheteriz,"Mechanical failure of instrument or apparatus during aspiration of fluid or tissue, puncture, and catheterization"
13401,13402,E8745,Instrmnt fail-heart cath,Mechanical failure of instrument or apparatus during heart catheterization
13402,13403,E8748,Instrmnt fail-proced NEC,Mechanical failure of instrument or apparatus during other specified procedures
13403,13404,E8749,Instrmnt fail-proced NOS,Mechanical failure of instrument or apparatus during unspecified procedure
13404,13405,E8750,Contaminated transfusion,Contaminated substance transfused or infused
13405,13406,E8751,Contaminated injection,Contaminated substance injected or used for vaccination
13406,13407,E8752,Contaminated drug NEC,Contaminated drug or biological substance administered by other means
13407,13408,E8758,Contamination NEC,Misadventure to patient from other contamination
13408,13409,E8759,Contamination NOS,Misadventure to patient from unspecified contamination
13409,13410,E8760,Mismatch blood-transfusn,Mismatched blood in transfusion
13410,13411,E8761,Wrong fluid in infusion,Wrong fluid in infusion
13411,13412,E8762,Failure in suture,Failure in suture and ligature during surgical operation
13412,13413,E8763,Misplaced endotrach tube,Endotracheal tube wrongly placed during anesthetic procedure
13413,13414,E8764,Fail introd/remove tube,Failure to introduce or to remove other tube or instrument
13414,13415,E8765,Perfrm wrong op/right pt,Performance of wrong operation (procedure) on correct patient
13415,13416,E8766,Proc-pt not sched surg,Performance of operation (procedure) on patient not scheduled for surgery
13416,13417,E8767,Rt proc-wrong side/part,Performance of correct operation (procedure) on wrong side/body part
13417,13418,E8768,Medical misadventure NEC,Other specified misadventures during medical care
13418,13419,E8769,Medical misadventure NOS,Unspecified misadventure during medical care
13419,13420,E8780,Abn react-org transplant,"Surgical operation with transplant of whole organ causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13420,13421,E8781,Abn react-artif implant,"Surgical operation with implant of artificial internal device causing abnormal patient reaction, or later complication,without mention of misadventure at time of operation"
13421,13422,E8782,Abn react-anastom/graft,"Surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13422,13423,E8783,Abn react-external stoma,"Surgical operation with formation of external stoma causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13423,13424,E8784,Abn react-plast surg NEC,"Other restorative surgery causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13424,13425,E8785,Abn react-limb amputat,"Amputation of limb(s) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13425,13426,E8786,Abn reac-organ rem NEC,"Removal of other organ (partial) (total) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13426,13427,E8788,Abn react-surg proc NEC,"Other specified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13427,13428,E8789,Abn react-surg proc NOS,"Unspecified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13428,13429,E8790,Abn react-cardiac cath,"Cardiac catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13429,13430,E8791,Abn react-renal dialysis,"Kidney dialysis as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13430,13431,E8792,Abn react-radiotherapy,"Radiological procedure and radiotherapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13431,13432,E8793,Abn react-shock therapy,"Shock therapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13432,13433,E8794,Abn react-fluid aspirat,"Aspiration of fluid as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13433,13434,V258,Contraceptive mangmt NEC,Other specified contraceptive management
13434,13435,V259,Contraceptive mangmt NOS,Unspecified contraceptive management
13435,13436,V260,Tuboplasty or vasoplasty,Tuboplasty or vasoplasty after previous sterilization
13436,13437,V261,Artificial insemination,Artificial insemination
13437,13438,V2621,Fertility testing,Fertility testing
13438,13439,V2622,Sterilzation rev aftcare,Aftercare following sterilization reversal
13439,13440,V2629,Investigate & test NEC,Other investigation and testing
13440,13441,V2631,Fem genetic test dis car,Testing of female for genetic disease carrier status
13441,13442,V2632,Female genetic test NEC,Other genetic testing of female
13442,13443,V2633,Genetic counseling,Genetic counseling
13443,13444,V2634,Male genetc test dis car,Testing of male for genetic disease carrier status
13444,13445,99979,Non-abo incomp react NEC,Other non-ABO incompatibility reaction
13445,13446,99980,Transfusion reaction NOS,"Transfusion reaction, unspecified"
13446,13447,99981,Extravstn vesicant chemo,Extravasation of vesicant chemotherapy
13447,13448,99982,Extravasn vesicant NEC,Extravasation of other vesicant agent
13448,13449,99983,Hemolytc trans react NOS,"Hemolytic transfusion reaction, incompatibility unspecified"
13449,13450,99984,Acute HTR NOS,"Acute hemolytic transfusion reaction, incompatibility unspecified"
13450,13451,99985,Delayed HTR NOS,"Delayed hemolytic transfusion reaction, incompatibility unspecified"
13451,13452,99988,Infusion reaction NEC,Other infusion reaction
13452,13453,99989,Transfusion reaction NEC,Other transfusion reaction
13453,13454,9999,Complic med care NEC/NOS,"Other and unspecified complications of medical care, not elsewhere classified"
13454,13455,E0000,Civilian activity-income,Civilian activity done for income or pay
13455,13456,E0001,Military activity,Military activity
13456,13457,E0002,Volunteer activity,Volunteer activity
13457,13458,E0008,Externl cause status NEC,Other external cause status
13458,13459,E0009,Externl cause status NOS,Unspecified external cause status
13459,13460,E0010,"Walking,marching,hiking","Activities involving walking, marching and hiking"
13460,13461,E0011,Running,Activities involving running
13461,13462,E0020,Swimming,Activities involving swimming
13462,13463,E0021,Springboard/platfrm dive,Activities involving springboard and platform diving
13463,13464,E0022,Water polo,Activities involving water polo
13464,13465,E0023,Water aerobics/exercise,Activities involving water aerobics and water exercise
13465,13466,E0024,Underwater dive/snorkel,Activities involving underwater diving and snorkeling
13466,13467,E0025,"Row,canoe,kayk,raft,tube","Activities involving rowing, canoeing, kayaking, rafting and tubing"
13467,13468,E0026,Water ski/wake boarding,Activities involving water skiing and wake boarding
13468,13469,E0027,"Surf,windsrf,boogie brd","Activities involving surfing, windsurfing and boogie boarding"
13469,13470,E0028,Water sliding,Activities involving water sliding
13470,13471,E0029,Water/watercraft,Other activity involving water and watercraft
13471,13472,E0030,Ice Skating,Activities involving ice skating
13472,13473,E0031,Ice hockey,Activities involving ice hockey
13473,13474,E0032,"Ski,snow brd,sled,tobagn","Activities involving snow (alpine) (downhill) skiing, snow boarding, sledding, tobogganing and snow tubing"
13474,13475,E0033,Cross country skiing,Activities involving cross country skiing
13475,13476,E0039,Ice and snow,Other activity involving ice and snow
13476,13477,E0040,"Mountain,rock/wall climb","Activities involving mountain climbing, rock climbing and wall climbing"
13477,13478,E0041,Rappelling,Activities involving rappelling
13478,13479,E0042,BASE jumping,Activities involving BASE jumping
13479,13480,E0043,Bungee jumping,Activities involving bungee jumping
13480,13481,E0044,Hang gliding,Activities involving hang gliding
13481,13482,E0049,"Climb,rappell,jump off","Other activity involving climbing, rappelling and jumping off"
13482,13483,E0050,Dancing,Activities involving dancing
13483,13484,E0051,Yoga,Activities involving yoga
13484,13485,E0052,Gymnastics,Activities involving gymnastics
13485,13486,E0053,Trampoline,Activities involving trampoline
13486,13487,E0054,Cheerleading,Activities involving cheerleading
13487,13488,E0059,"Dancing,rhythm movements",Other activity involving dancing and other rhythmic movements
13488,13489,E0060,"Roller skate,skateboard",Activities involving roller skating (inline) and skateboarding
13489,13490,E0061,Horseback riding,Activities involving horseback riding
13490,13491,E0062,Golf,Activities involving golf
13491,13492,E9371,Adv eff chloral hydrate,Chloral hydrate group causing adverse effects in therapeutic use
13492,13493,E9372,Adv eff paraldehyde,Paraldehyde causing adverse effects in therapeutic use
13493,13494,E9373,Adv eff bromine compnds,Bromine compounds causing adverse effects in therapeutic use
13494,13495,E9374,Adv eff methaqualone,Methaqualone compounds causing adverse effects in therapeutic use
13495,13496,E9375,Adv eff glutethimide,Glutethimide group causing adverse effects in therapeutic use
13496,13497,E9376,Adv eff mix sedative,"Mixed sedatives, not elsewhere classified, causing adverse effects in therapeutic use"
13497,13498,E9378,Adv eff sedat/hypnot NEC,Other sedatives and hypnotics causing adverse effects in therapeutic use
13498,13499,E9379,Adv eff sedat/hypnot NOS,Unspecified sedatives and hypnotics causing adverse effects in therapeutic use
13499,13500,E9380,Adv eff cns muscl depres,Central nervous system muscle-tone depressants causing adverse effects in therapeutic use
13500,13501,E9381,Adv eff halothane,Halothane causing adverse effects in therapeutic use
13501,13502,E9382,Adv eff gas anesthet NEC,Other gaseous anesthetics causing adverse effects in therapeutic use
13502,13503,E9383,Adv eff intraven anesth,Intravenous anesthetics causing adverse effects in therapeutic use
13503,13504,E9384,Adv eff gen anes NEC/NOS,Other and unspecified general anesthetics causing adverse effects in therapeutic use
13504,13505,E9385,Adv eff topic/infil anes,Surface and infiltration anesthetics causing adverse effects in therapeutic use
13505,13506,E9386,Adv eff nerve-block anes,Peripheral nerve- and plexus-blocking anesthetics causing adverse effects in therapeutic use
13506,13507,E9387,Adv eff spinal anesthet,Spinal anesthetics causing adverse effects in therapeutic use
13507,13508,E9389,Adv eff loc anes NEC/NOS,Other and unspecified local anesthetics causing adverse effects in therapeutic use
13508,13509,E9390,Adv eff antidepressants,Antidepressants causing adverse effects in therapeutic use
13509,13510,E9391,Adv eff phenothiaz tranq,Phenothiazine-based tranquilizers causing adverse effects in therapeutic use
