,row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid
11555,14743,227372,Peptamen VHP (2/3),Peptamen VHP (2/3),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
11556,14744,227373,Peptamen VHP (1/4),Peptamen VHP (1/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
11557,14745,227374,Peptamen VHP (1/2),Peptamen VHP (1/2),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
11558,14746,227375,Daily Wake Up,Daily Wake Up,metavision,chartevents,Pain/Sedation,,Text,
11559,14747,227378,Patient Location,Patient Location,metavision,chartevents,ADT,,Text,
11560,14748,227418,Midline Dressing Occlusive,Midline Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11561,14749,227419,Presep Catheter Dressing Occlusive,Presep Catheter Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11562,14750,227428,SOFA Score,SOFA Score,metavision,chartevents,General,None,Numeric,
11563,14751,227429,Troponin-T,Troponin-T,metavision,chartevents,Labs,None,Numeric with tag,
11564,14752,227438,Volume not removed,Volume not removed,metavision,chartevents,Dialysis,mL,Numeric,
11565,14753,227439,Ndwelling Port (PortaCath) placed in outside facility,Indwelling Port placed in outside facility,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11566,14754,227440,Digoxin,Digoxin,metavision,chartevents,Labs,None,Numeric with tag,
11567,14755,227441,LDL measured,LDL measured,metavision,chartevents,Labs,None,Numeric with tag,
11568,14756,227442,Potassium (serum),Potassium (serum),metavision,chartevents,Labs,None,Numeric with tag,
11569,14757,227443,HCO3 (serum),HCO3 (serum),metavision,chartevents,Labs,None,Numeric with tag,
11570,14758,227444,C Reactive Protein (CRP),C Reactive Protein (CRP),metavision,chartevents,Labs,None,Numeric with tag,
11571,14759,227445,CK-MB,CK-MB,metavision,chartevents,Labs,None,Numeric with tag,
11572,14760,227446,Brain Natiuretic Peptide (BNP),Brain Natiuretic Peptide (BNP),metavision,chartevents,Labs,None,Numeric with tag,
11573,14761,227447,Gentamicin (Random),Gentamicin (Random),metavision,chartevents,Labs,None,Numeric with tag,
11574,14762,227448,Gentamicin (Peak),Gentamicin (Peak),metavision,chartevents,Labs,None,Numeric with tag,
11575,14763,227449,Gentamicin (Trough),Gentamicin (Trough),metavision,chartevents,Labs,None,Numeric with tag,
11576,14764,227450,Tobramycin (Peak),Tobramycin (Peak),metavision,chartevents,Labs,None,Numeric with tag,
11577,14765,227451,Tobramycin (Random),Tobramycin (Random),metavision,chartevents,Labs,None,Numeric with tag,
11578,14766,227452,Tobramycin (Trough),Tobramycin (Trough),metavision,chartevents,Labs,None,Numeric with tag,
11579,14767,227453,Vancomycin (Peak),Vancomycin (Peak),metavision,chartevents,Labs,None,Numeric with tag,
11580,14768,227454,Vancomycin (Random),Vancomycin (Random),metavision,chartevents,Labs,None,Numeric with tag,
11581,14769,227455,Vancomycin (Trough),Vancomycin (Trough),metavision,chartevents,Labs,None,Numeric with tag,
11582,14770,227456,Albumin,Albumin,metavision,chartevents,Labs,None,Numeric with tag,
11583,14771,227457,Platelet Count,Platelet Count,metavision,chartevents,Labs,None,Numeric with tag,
11584,14772,227526,Citrate,Citrate,metavision,inputevents_mv,Medications,mmol,Solution,
11585,14773,227527,ADA-A (500ml),ADA-A (500ml),metavision,chartevents,Medications,mL,Numeric,
11586,14774,227528,ACD-A Citrate (500ml),ACD-A Citrate (500ml),metavision,inputevents_mv,Medications,mL,Solution,
11587,14775,227529,ACD-A Citrate (1000ml),ACD-A Citrate (1000ml),metavision,inputevents_mv,Medications,mL,Solution,
11588,14776,227530,IV Immune Globulin (IVIG),IVIG,metavision,inputevents_mv,Blood Products/Colloids,mL,Solution,
11589,14777,227531,Mannitol,Mannitol,metavision,inputevents_mv,Medications,grams,Solution,
11590,14778,227532,Plasma Pheresis,Plasma Pheresis,metavision,inputevents_mv,Blood Products/Colloids,mL,Solution,
11591,14779,227533,Sodium Bicarbonate 8.4% (Amp),Sodium Bicarbonate 8.4% (Amp),metavision,inputevents_mv,Fluids/Intake,mL,Solution,
11592,14780,227534,Cyclosporine,Cyclosporine,metavision,inputevents_mv,Medications,mg,Solution,
11593,14781,227535,Vitamin K (Phytonadione),Vitamin K (Phytonadione),metavision,inputevents_mv,Medications,mg,Solution,
11594,14782,227536,KCl (CRRT),KCl (CRRT),metavision,inputevents_mv,Medications,mEq.,Solution,
11595,14783,227537,ART Blood Pressure Alarm - High,ART BP Alarm - High,metavision,chartevents,Alarms,mmHg,Numeric,
11596,14784,227538,ART Blood Pressure Alarm - Low,ART BP Alarm - Low,metavision,chartevents,Alarms,mmHg,Numeric,
11597,14785,227539,ART Blood Pressure Alarm Source,ART BP Alarm Source,metavision,chartevents,Alarms,,Text,
11598,14786,227541,SvO2 Calibrated,SvO2 Calibrated,metavision,datetimeevents,Hemodynamics,,Date time,
11599,14787,227542,ScvO2 (Presep) Calibrated,ScvO2 (Presep) Calibrated,metavision,datetimeevents,Hemodynamics,,Date time,
11600,14788,227543,CO (Arterial),CO (Arterial),metavision,chartevents,Hemodynamics,L/min,Numeric,
11601,14789,227546,SVV (Arterial),SVV (Arterial),metavision,chartevents,Hemodynamics,%,Numeric,
11602,14790,227547,SV (Arterial),SV (Arterial),metavision,chartevents,Hemodynamics,mL/beat,Numeric,
11603,14791,227549,ScvO2 (Presep),ScvO2 (Presep),metavision,chartevents,Hemodynamics,%,Numeric,
11604,14792,227550,ERCP,ERCP,metavision,procedureevents_mv,4-Procedures,None,Process,
11605,14793,227551,Plasma Pheresis.,Plasma Pheresis.,metavision,procedureevents_mv,4-Procedures,None,Process,
11606,14794,227565,Ventilator Tank #1,Ventilator Tank #1,metavision,chartevents,Respiratory,None,Numeric,
11607,14795,227566,Ventilator Tank #2,Ventilator Tank #2,metavision,chartevents,Respiratory,None,Numeric,
11608,14796,227567,Airway Location,Airway Location,metavision,chartevents,Respiratory,,Text,
11609,14797,227568,Airway Size (mm),Airway Size (mm),metavision,chartevents,Respiratory,,Text,
11610,14798,227570,Small Volume Neb Drug/Dose #1,SV Neb Drug/Dose #1,metavision,chartevents,Respiratory,,Text,
11611,14799,227577,BiPap Mode,BiPap Mode,metavision,chartevents,Respiratory,,Text,
11612,14800,227578,BiPap Mask,BiPap Mask,metavision,chartevents,Respiratory,,Text,
11613,14801,227579,BiPap EPAP,BiPap EPAP,metavision,chartevents,Respiratory,cmH2O,Numeric,
11614,14802,227580,BiPap IPAP,BiPap IPAP,metavision,chartevents,Respiratory,cmH2O,Numeric,
11615,14803,227581,BiPap bpm (S/T -Back up),BiPap bpm (S/T -Back up),metavision,chartevents,Respiratory,bpm,Numeric,
11616,14804,227582,BiPap O2 Flow,BiPap O2 Flow,metavision,chartevents,Respiratory,L/min,Numeric,
11617,14805,227583,Autoset/CPAP,Autoset/CPAP,metavision,chartevents,Respiratory,,Text,
11618,14806,227584,GU Catheter D/C Date,GU Catheter D/C Date,metavision,datetimeevents,GI/GU,,Date time,
11619,14807,227585,GI Guaiac,GI Guaiac,metavision,chartevents,GI/GU,,Text,
11620,14808,227586,GI pH,GI pH,metavision,chartevents,GI/GU,None,Numeric,
11621,14809,227588,GI #1 Tube Place Method,GI #1 Tube Place Method,metavision,chartevents,GI/GU,,Text,
11622,14810,227589,GI #2 Tube Place Method,GI #2 Tube Place Method,metavision,chartevents,GI/GU,,Text,
11623,14811,227590,GI #3 Tube Place Method,GI #3 Tube Place Method,metavision,chartevents,GI/GU,,Text,
11624,14812,227591,Neuro Drain Landmark,Neuro Drain Landmark,metavision,chartevents,Neurological,,Text,
11625,14813,227594,Impaired Skin Cleanse #9,Site Cleanse #9,metavision,chartevents,Skin - Impairment,,Text,
11626,14814,227595,Impaired Skin Cleanse #10,Site Cleanse #10,metavision,chartevents,Skin - Impairment,,Text,
11627,14815,227596,Impaired Skin Depth #9,Site Depth #9,metavision,chartevents,Skin - Impairment,cm,Numeric,
11628,14816,227597,Impaired Skin Depth #10,Site Depth #10,metavision,chartevents,Skin - Impairment,cm,Numeric,
11629,14817,227598,Impaired Skin Drainage #9,Site Drainage #9,metavision,chartevents,Skin - Impairment,,Text,
11630,14818,227599,Impaired Skin Drainage #10,Site Drainage #10,metavision,chartevents,Skin - Impairment,,Text,
11631,14819,227458,Procan,Procan,metavision,chartevents,Labs,None,Numeric with tag,
11632,14820,227459,Procan Napa,Procan Napa,metavision,chartevents,Labs,None,Numeric with tag,
11633,14821,227460,Phenobarbital,Phenobarbital,metavision,chartevents,Labs,None,Numeric with tag,
11634,14822,227461,Phenytoin (Dilantin),Phenytoin (Dilantin),metavision,chartevents,Labs,None,Numeric with tag,
11635,14823,227462,FK506,FK506,metavision,chartevents,Labs,None,Numeric with tag,
11636,14824,227463,Cortisol,Cortisol,metavision,chartevents,Labs,None,Numeric with tag,
11637,14825,227464,Potassium (whole blood),Potassium (whole blood),metavision,chartevents,Labs,None,Numeric with tag,
11638,14826,227465,Prothrombin time,PT,metavision,chartevents,Labs,None,Numeric with tag,
11639,14827,227466,PTT,PTT,metavision,chartevents,Labs,None,Numeric with tag,
11640,14828,227467,INR,INR,metavision,chartevents,Labs,None,Numeric with tag,
11641,14829,227468,Fibrinogen,Fibrinogen,metavision,chartevents,Labs,None,Numeric with tag,
11642,14830,227469,Thrombin,Thrombin,metavision,chartevents,Labs,None,Numeric with tag,
11643,14831,227470,Sed Rate,Sed Rate,metavision,chartevents,Labs,None,Numeric with tag,
11644,14832,227471,Specific Gravity (urine),Specific Gravity (urine),metavision,chartevents,Labs,None,Numeric with tag,
11645,14833,227472,Incision Site #1,Incision Site #1,metavision,chartevents,Skin - Incisions,,Text,
11646,14834,227473,Incision Site #2,Incision Site #2,metavision,chartevents,Skin - Incisions,,Text,
11647,14835,227474,Incision Site #3,Incision Site #3,metavision,chartevents,Skin - Incisions,,Text,
11648,14836,227475,Incision Site #4,Incision Site #4,metavision,chartevents,Skin - Incisions,,Text,
11649,14837,227476,Incision Site #5,Incision Site #5,metavision,chartevents,Skin - Incisions,,Text,
11650,14838,227477,Incision Site #6,Incision Site #6,metavision,chartevents,Skin - Incisions,,Text,
11651,14839,227485,Print Job,Print Job,metavision,chartevents,General,,Text,
11652,14840,227486,Printer,Printer,metavision,chartevents,General,,Text,
11653,14841,227487,GU Irrigant Type,GU Irrigant Type,metavision,outputevents,Output,,Text,
11654,14842,227488,GU Irrigant Volume In,GU Irrigant Volume In,metavision,outputevents,Output,mL,Numeric,
11655,14843,227489,GU Irrigant/Urine Volume Out,GU Irrigant/Urine Volume Out,metavision,outputevents,Output,mL,Numeric,
11656,14844,227510,TF Residual,TF Residual,metavision,outputevents,Output,mL,Numeric,
11657,14845,227511,TF Residual Output,TF Residual Output,metavision,outputevents,Output,mL,Numeric,
11658,14846,227516,PO2 (Mixed Venous),PO2 (Mixed Venous),metavision,chartevents,Labs,mmHg,Numeric,
11659,14847,227517,Humidification,Humidification,metavision,chartevents,Respiratory,,Text,
11660,14848,227518,Nutren 2.0 (3/4),Nutren 2.0 (3/4),metavision,inputevents_mv,Nutrition - Enteral,mL,Solution,
11661,14849,227519,Urine output_ApacheIV,Urine output,metavision,chartevents,Scores - APACHE IV (2),None,Numeric,
11662,14850,227520,Methadone Hydrochloride,Methadone Hydrochloride,metavision,inputevents_mv,Medications,mg,Solution,
11663,14851,227521,KCL Bolus),KCL (Bolus),metavision,chartevents,Medications,mL,Numeric,
11664,14852,227522,KCL (Bolus),KCL (Bolus),metavision,inputevents_mv,Medications,mL,Solution,
11665,14853,227523,Magnesium Sulfate (Bolus),Magnesium Sulfate (Bolus),metavision,inputevents_mv,Medications,mL,Solution,
11666,14854,227524,Magnesium Sulfate (OB-GYN),Magnesium Sulfate (OB-GYN),metavision,inputevents_mv,Medications,grams,Solution,
11667,14855,227525,Calcium Gluconate (CRRT),Calcium Gluconate (CRRT),metavision,inputevents_mv,Medications,grams,Solution,
11668,14856,227341,History of falling (within 3 mnths),History of falling (within 3 mnths)*,metavision,chartevents,Restraint/Support Systems,,Text,
11669,14857,227342,Secondary diagnosis,Secondary diagnosis,metavision,chartevents,Restraint/Support Systems,,Text,
11670,14858,227343,Ambulatory aid,Ambulatory aid,metavision,chartevents,Restraint/Support Systems,,Text,
11671,14859,227344,IV/Saline lock,IV/Saline lock,metavision,chartevents,Restraint/Support Systems,,Text,
11672,14860,227345,Gait/Transferring,Gait/Transferring,metavision,chartevents,Restraint/Support Systems,,Text,
11673,14861,227346,Mental status,Mental status,metavision,chartevents,Restraint/Support Systems,,Text,
11674,14862,227348,Low risk (25-50) interventions,Low risk (25-50) interventions,metavision,chartevents,Restraint/Support Systems,,Checkbox,
11675,14863,227349,High risk (>51) interventions,High risk (>51) interventions,metavision,chartevents,Restraint/Support Systems,,Checkbox,
11676,14864,227350,Cordis/Introducer Dressing Occlusive,Cordis/Introducer Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11677,14865,227351,PA Catheter Dressing Occlusive,PA Catheter Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11678,14866,227352,CCO PAC Dressing Occlusive,CCO PAC Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11679,14867,227353,Trauma Line Dressing Occlusive,Trauma Line Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11680,14868,227354,Triple Introducer Dressing Occlusive,Triple Introducer Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11681,14869,227355,IABP Dressing Occlusive,IABP Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11682,14870,227356,Sheath Line Dressing Occlusive,Sheath Line Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11683,14871,227357,Dialysis Catheter Dressing Occlusive,Dialysis Catheter Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11684,14872,227358,PICC Line Dressing Occlusive,PICC Line Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11685,14873,227359,Tunneled (Hickman) Dressing Occlusive,Tunneled (Hickman) Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11686,14874,227360,Indwelling Port (PortaCath) Dressing Occlusive,Indwelling Port (PortaCath) Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11687,14875,227361,Indwelling (PortaCath) Dressing Change,Indwelling (PortaCath) Dressing Change,metavision,datetimeevents,Access Lines - Invasive,,Date time,
11688,14876,227362,Pheresis Catheter Dressing Occlusive,Pheresis Catheter Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11689,14877,227363,ICP Line Dressing Occlusive,ICP Line Dressing Occlusive,metavision,chartevents,Access Lines - Invasive,,Checkbox,
11690,14878,227364,RIC Dressing Occlusive,RIC Dressing Occlusive,metavision,chartevents,Access Lines - Peripheral,,Checkbox,
11691,14879,227365,14 Gauge Dressing Occlusive,14 Gauge Dressing Occlusive,metavision,chartevents,Access Lines - Peripheral,,Checkbox,
11692,14880,227366,16 Gauge Dressing Occlusive,16 Gauge Dressing Occlusive,metavision,chartevents,Access Lines - Peripheral,,Checkbox,
11693,14881,227367,18 Gauge Dressing Occlusive,18 Gauge Dressing Occlusive,metavision,chartevents,Access Lines - Peripheral,,Checkbox,
11694,14882,227368,20 Gauge Dressing Occlusive,20 Gauge Dressing Occlusive,metavision,chartevents,Access Lines - Peripheral,,Checkbox,
11695,14883,227751,CCO PAC Placement Confirmed by X-ray,CCO PAC Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11696,14884,227752,Cordis/Introducer Placement Confirmed by X-ray,Cordis/Introducer Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11697,14885,227753,Dialysis Catheter Placement Confirmed by X-ray,Dialysis Catheter Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11698,14886,227754,IABP Placement Confirmed by X-ray,IABP Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11699,14887,227755,Midline Placement Confirmed by X-ray,Midline Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11700,14888,227756,Multi Lumen Placement Confirmed by X-ray,Multi Lumen Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11701,14889,227757,PA Catheter Placement Confirmed by X-ray,PA Catheter Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11702,14890,227758,Pheresis Catheter Placement Confirmed by X-ray,Pheresis Catheter Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11703,14891,227759,PICC Line Placement Confirmed by X-ray,PICC Line Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11704,14892,227760,Presep Catheter Placement Confirmed by X-ray,Presep Catheter Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11705,14893,227761,Sheath Placement Confirmed by X-ray,Sheath Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11706,14894,227762,Trauma Line Placement Confirmed by X-ray,Trauma Line Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11707,14895,227763,Triple Introducer Placement Confirmed by X-ray,Triple Introducer Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11708,14896,227764,Tunneled (Hickman) Placement Confirmed by X-ray,Tunneled (Hickman) Placement Confirmed by X-ray,metavision,chartevents,Access Lines - Invasive,,Text,
11709,14897,227771,Traction/Immobile #1,Traction/Immobile #1,metavision,chartevents,Treatments,,Text,
11710,14898,227772,Traction/Immobile #2,Traction/Immobile #2,metavision,chartevents,Treatments,,Text,
11711,14899,227773,Traction/Immobile #3,Traction/Immobile #3,metavision,chartevents,Treatments,,Text,
11712,14900,227774,Traction/Immobile #4,Traction/Immobile #4,metavision,chartevents,Treatments,,Text,
11713,14901,227775,Skeletal Traction #1 - Pounds,Skeletal Traction #1 - Pounds,metavision,chartevents,Treatments,lbs,Numeric,
11714,14902,227776,Skeletal Traction #2 - Pounds,Skeletal Traction #2 - Pounds,metavision,chartevents,Treatments,lbs,Numeric,
11715,14903,227777,Skeletal Traction #3 - Pounds,Skeletal Traction #3 - Pounds,metavision,chartevents,Treatments,lbs,Numeric,
11716,14904,227778,Skeletal Traction #4 - Pounds,Skeletal Traction #4 - Pounds,metavision,chartevents,Treatments,lbs,Numeric,
